	ACK-F1	ACK-F2	ACK-F3	ACK-M1	ACK-M2	ACK-M3	Cig-F1-L	Cig-F13-H	Cig-F14-H	Cig-F15-H	Cig-F2-L	Cig-F3-L	Cig-F7-M	Cig-F8-M	Cig-M1-L	Cig-M13-H	Cig-M14-H	Cig-M15-H	Cig-M2-L	Cig-M3-L	Cig-M7-M	Cig-M8-M	Cig-M9-M	EL-F1-L	EL-F13-H	EL-F14-H	EL-F15-H	EL-F3-L	EL-F6-L	EL-F7-M	EL-F8-M	EL-F9-M	EL-M1-L	EL-M13-H	EL-M14-H	EL-M15-H	EL-M2-L	EL-M3-L	EL-M7-M	EL-M8-M	EL-M9-M
Romboutsia	0.0014143268327130199	6.36436776944557e-05	0.0007939522466386059	0.000700678509934641	0.00139932873629925	0.00106521743699729	0.00021612724897888898	0.000169885454055217	0.000526095586801618	0.000259531138055561	0.000142845557687157	5.38692640073606e-05	0.00123981525751095	6.60342917512334e-05	0.000128561751618465	0.00106923105427618	0.00013367091151371202	5.09431818430097e-05	0.00212648142740687	0.000859044054347078	0.000204760630269946	0.00041225688899493903	7.947229557782379e-05	0.00030239625508506496	0.0024575156121041603	0.00030377526938115096	0.00252754137433762	0.000831608787964127	0.000306155387572052	0.0009541473048584971	0.0001305922899651	0.000209435008233644	0.00443925068701557	0.00111943065869034	0.0012092513059698301	0.000821584712903978	7.6915922144986e-05	0.000593543782257282	0.0007427113681972389	0.000156071365217068	0.00290680309104068
Roseburia	0.00139383235658348	0.0008975888119296289	0.00171207970996703	0.0019138940156592102	0.0010559866601454302	0.0011986365642180198	0.00233546737448825	0.00264280781241599	0.00126209875403354	0.00329394772570555	0.000822626627245314	0.0023164041547525604	0.000847986854794925	0.00223256642734591	0.00121378240016118	0.000866611745676173	0.000922000759926227	0.0011772671000946301	0.00077668318249449	0.00108154699412855	0.000889865090869573	0.00207764514170937	0.00111335435745568	0.00210216084349328	0.00164609482595389	0.00411302876477936	0.00162316486611829	0.0007899081271730019	0.000745647028313624	0.00289696705604298	0.0016639901735691698	0.00147359409732809	0.0016204732571326302	0.00272011397099746	0.00260418425692056	0.00229931993844828	0.000354890301553011	0.000999805726713515	0.0026996464303777	0.00119881030359465	0.00202303594480868
Rothia	7.35172073423461e-05	2.79647690059263e-05	2.28750685092076e-05	2.93017868942935e-05	1.8689051214312102e-05	4.64997347833922e-06	1.6845507278314998e-05	0.000118404783389854	0.00013737673742981102	9.302427814732869e-05	3.15586948282237e-06	3.80475041057765e-05	8.350272348807808e-05	9.069799158995011e-06	6.10390539384041e-06	2.84536669749015e-05	2.3082067742415e-05	2.42638678099297e-05	1.68317722753532e-05	8.435533122049541e-06	1.30798628548059e-05	1.4058794415693301e-05	6.50839945719376e-06	3.2244844059468497e-06	0.00011200878485655701	0.000124070467776007	3.5923608689915794e-05	5.4306680401949e-06	1.23822202888576e-05	4.0168105822158794e-05	2.2957762184682898e-05	5.75169260792975e-05	1.78027915724631e-05	0.000134402932138149	1.59100134251917e-05	7.0262378976675e-05	5.24048323216064e-06	5.41925112222631e-06	5.3519753060820096e-05	1.4649760981793698e-05	8.86891479058191e-05
Ruminiclostridium	0.000181317192433028	0.000217673453276626	0.000139092937077873	0.000657866077977825	0.000293757696439908	0.000425765153430829	0.000283665499335329	0.000317793057477628	0.00016450172619024	0.00022668869934213301	0.000214981249434945	0.00013902249194878302	9.20631893509161e-05	0.000235180769456095	0.000197389795239802	0.000394068676794175	0.000196099334785462	0.00034537770366415	0.000232133531768247	0.000153880514188827	0.000321916739012375	0.000373965834866848	0.000342930701528851	0.00022816042777619398	0.000327465525147373	0.000246712520861774	0.000247037691561969	0.000288808595978402	0.000123827965290468	0.000187953830415752	0.00017665340432827	0.00017951205665891898	0.0003333716475879	0.000275106849965529	0.000269078798728892	0.000572160637710688	0.000244274296127793	0.000264802225191667	0.000336469183435346	0.000337811886999698	0.00030308445106202596
Ruminobacter	3.05952470463707e-07	8.875797711985279e-07	2.3728770658808102e-07	1.0085225828956801e-07	2.2056464365849103e-07	0.0	4.836866257529961e-07	8.637495344749821e-07	0.0	2.73120469994404e-07	1.00461878815998e-07	5.6769859495129406e-08	1.48786339474539e-07	2.7084537740465303e-07	2.8306894343233e-07	5.20345715943451e-08	5.3507190199986906e-08	7.59178339944286e-08	4.73334151845012e-08	1.20929953217045e-07	4.3768272650185006e-07	6.117403542426401e-07	1.6328098659163e-07	4.93230423311784e-07	5.43507075553009e-07	1.1310601548017302e-07	8.16362467554142e-07	0.0	5.99785034708712e-07	2.65288344412787e-07	2.10100199510176e-07	4.57416442926146e-07	1.76914528055585e-07	6.58898004004165e-07	3.3633285484218503e-07	4.39143104879317e-07	1.0027483971813402e-07	7.16822394215878e-08	2.53380554257498e-07	7.83495354094709e-08	1.68867209345067e-07
Ruminococcus	0.00174757668710035	0.00067333259953668	0.000716250668390595	0.0017218607877047699	0.00200705971660244	0.0013554252733559901	0.00187111876979537	0.000816889105248425	0.0020308029587582104	0.000876224893474142	0.00127644937029815	0.00111035319993896	0.00032643713323413196	0.00142353877628766	0.00128961616538362	0.0009554972956169651	0.00110600156921232	0.00138453940832726	0.00130803692230141	0.00256008822929645	0.0017184426867719099	0.00166079780867362	0.00197656678226435	0.00105094247231494	0.0030519306781024397	0.0041410509516547605	0.0016282423410218301	0.000813465863746994	0.000425043497916273	0.0018340983578417	0.00100179024841621	0.0010632133038603	0.0017972139876099198	0.00148696261302641	0.000896031535069475	0.00217028995803809	0.00100356179826501	0.0012331697525311699	0.00251603898485764	0.0007013856769325401	0.00274992467911631
Ruthenibacterium	0.00010257639339395	7.815063780945021e-05	3.27345418825982e-05	0.00011528621346603798	0.00015854639829998799	0.00010382508736188399	0.000160672938992611	0.000109029986302409	0.00013403427146186102	0.000171659195027722	0.000110680447766428	6.0472598885530895e-05	2.63170712371542e-05	0.000107607395290909	5.3429566530962394e-05	3.9613531155572496e-05	7.607927986879879e-05	8.517047506003829e-05	6.183365574750239e-05	8.94590453310234e-05	6.48636111575577e-05	4.40048350945302e-05	0.000122383798065339	0.000128791282883804	0.000159100252470127	0.000106922279696661	0.000125426638724119	0.00023052408271237202	0.000109554924706384	0.000216025903603177	6.84840591778228e-05	0.000126854425347933	0.000194575106899505	0.000208781937054551	0.000145638290729622	6.67150195267678e-05	6.64428721553436e-05	9.46756667874515e-05	0.00020970317889099	0.00020467702285788	9.22407993424279e-05
Saccharicrinis	0.0	0.0	0.0	0.0	1.61537379791504e-07	1.20673952607147e-07	0.0	0.0	4.9704098238785196e-08	9.64365148808603e-08	9.539222898976359e-08	0.0	0.0	1.56292362179915e-07	2.4915284882753503e-07	0.0	0.0	1.19649305189376e-07	0.0	6.13008979441241e-08	5.89704228334365e-08	0.0	5.301635180657e-07	6.3448560498726e-08	1.23055099682246e-07	5.0298297206620595e-08	0.0	5.07222275285229e-08	5.485482741157401e-08	0.0	2.5331053188829897e-07	0.0	0.0	0.0	7.96726939924749e-08	0.0	1.01661127824836e-07	0.0	0.0	7.94327087100626e-08	0.0
Salinicoccus	7.78832497201844e-08	6.7765890455333e-08	2.1014094746503998e-07	1.10948915462325e-07	1.2699956226287e-06	3.6168850436119996e-08	5.2897833569218e-06	2.5920585640042498e-08	0.0	1.0265293682821699e-07	6.96666432320665e-07	0.0	1.02580096740118e-07	2.6291040769799702e-08	0.0	4.21465411094031e-07	0.0	6.271473243018009e-08	2.39241253461663e-07	1.67887640176045e-07	2.7054084048320697e-08	0.0	3.34434544826328e-08	0.0	8.88471024274412e-07	3.01511892094935e-08	1.9993494333651e-07	1.83722272188253e-07	5.19129104155396e-07	1.3334589948181602e-07	0.0	4.46132611500126e-07	1.21929228032805e-07	4.90572118267047e-07	2.6738114551191397e-06	1.80415263330973e-07	0.0	1.6106553144208e-07	3.3176510097870604e-07	0.0	2.70071189071758e-07
Salmonella	4.95088315785796e-07	5.31476246310811e-08	1.50329534435001e-07	1.9242022383445e-07	1.66267688859232e-06	3.9620387073456796e-07	7.00844073266994e-07	8.04272495706997e-06	2.2033296675493498e-07	6.15491874386667e-08	7.237801989782769e-08	6.31434408320578e-07	9.465419082084379e-07	6.65008678294934e-08	1.64821209022412e-06	6.9438363004986e-07	4.04396915536026e-07	8.629323606686031e-08	6.98120350462171e-08	3.55178708233901e-07	6.018222185261489e-07	8.793394351385241e-07	6.83085282578603e-07	1.7394059840466301e-06	2.3156853221438798e-07	1.24399524711004e-05	6.09371219859325e-07	1.0256712462390699e-07	1.7926954139023403e-08	8.999364819630942e-07	2.45905702344754e-07	1.3271124059817199e-08	5.042644849198209e-07	2.0715404712409302e-07	1.52999775189089e-07	6.37971107698661e-07	3.07863598421734e-06	9.50643584114428e-06	1.3642896868557899e-06	1.59586543414289e-06	3.14405198823846e-07
Sanguibacteroides	4.81951090725114e-06	1.1066503441550501e-05	3.9781525022894795e-07	6.19197573703053e-06	6.8039637165219905e-06	1.1178213591701101e-05	3.91279707580609e-06	9.487774917507491e-06	4.29398857056372e-06	4.62265949983431e-06	4.82791394665984e-06	8.1891270065956e-06	2.63005896284126e-06	8.768318365086199e-06	1.0486049106150301e-05	2.5568796848430303e-06	1.0585223945582301e-05	1.42331960233183e-05	1.34574483054582e-06	1.29786532740033e-05	1.59301183034341e-05	7.9444202869116e-06	1.1406871384062599e-05	1.7974818926559697e-05	8.507683715840291e-07	1.04437646827277e-06	6.06605104301929e-07	6.00938053633284e-06	7.92274770859e-07	1.75405139458045e-06	2.2689447299268e-05	2.71946247526668e-06	3.97880734521093e-06	1.48163019772434e-07	7.96088108277911e-06	1.07806787835155e-05	1.92382088401366e-05	7.75512068998515e-06	3.1045508197581003e-06	8.67183462591056e-06	6.63143439116931e-06
Sarcina	2.94414068627697e-06	3.31240070308971e-06	2.05776890214798e-06	1.4647965374175699e-05	8.38709353738607e-06	7.91973891739921e-06	6.39038295382779e-06	1.35551963751682e-05	8.29902783692368e-06	4.93207484304931e-06	3.4997730847196296e-06	6.771897783279071e-06	1.66939718972184e-06	4.39376996794612e-06	5.05959012442569e-06	6.32643576040328e-06	4.3808111405197e-06	6.09500624345079e-06	1.26777062834364e-05	1.14749403635884e-05	3.95102118878709e-06	5.97109466819746e-06	1.92960470878523e-05	5.07677108726639e-06	4.03823359554567e-06	8.0502968364086e-06	7.98861899502131e-06	1.0679371695887e-05	1.82952048060342e-06	7.44478108453365e-06	3.86539042098405e-06	6.00786490883074e-06	8.97398977878473e-06	9.00367059548219e-06	1.48952478195607e-05	7.962214222593269e-06	7.91710003865666e-06	1.0060719602276801e-05	5.52267994997861e-06	4.71935871224856e-06	4.86158279996981e-06
Scardovia	8.22834692881366e-05	6.582929990702901e-06	3.7403584297737397e-06	1.33130277847916e-06	5.63896125568744e-07	3.34543551781293e-06	2.1480364670085298e-05	1.01855507442875e-05	1.30017525090519e-05	2.6488014644420602e-05	3.6469986442713205e-07	7.429082545336369e-06	5.0281590628128504e-06	1.07605629242011e-05	3.1292315997438996e-07	2.61444748474139e-06	5.61661641058828e-07	4.886676134581259e-07	1.03589238258226e-06	6.66782439910943e-06	7.5287996976349e-07	5.130552640743879e-06	1.8496058427694e-07	8.16766005597221e-06	1.23159358470961e-06	6.25693017510977e-05	2.35678517342664e-05	3.56698553745484e-06	2.16617911701823e-06	1.02787098523696e-05	1.28180298459628e-05	1.7123374644737398e-05	8.48485321891242e-06	1.13771619572675e-06	2.22366232750702e-07	1.6320216612581698e-06	2.90073731206495e-07	2.9002201079372e-07	7.33644869934272e-06	3.4599665015145603e-07	8.57155047546916e-07
Schwartzia	0.000383867167550512	0.000205573510122662	0.000278778796506436	0.00047807560804916105	3.40979165064823e-05	9.73355098677568e-05	0.000166559324737443	0.000251516828001038	0.00019732593301829	0.0008570462369656741	2.7096277123418803e-05	0.000373662739222244	0.00048615882846063797	0.000213947862713355	5.32401080719835e-05	5.5339570470507204e-05	7.60919753580878e-05	0.000117150904698877	8.994204381521171e-05	6.69364345942999e-05	3.7483995120259e-05	0.000111512105778172	7.76009727765968e-05	0.000220743290273249	0.00012119659547847901	8.34804946274107e-05	0.000420995276434536	3.81618351355666e-05	0.000656395155594214	0.000517372999644157	6.84146624116925e-05	0.00034555133737372405	0.000233789846267199	0.000617312541290085	0.00027670885349278	0.000277554493661852	4.46508408393562e-05	0.00014633258066056297	0.000439866087379411	0.000150613300934853	0.000208958746249014
Sebaldella	4.58526734884807e-07	0.0	5.718564149241029e-07	2.69191991278716e-07	1.5789915051692e-07	9.48777091150393e-08	1.6309964535492e-07	3.04482252492756e-07	1.45753909700221e-07	1.59829804601109e-07	3.25991733869027e-07	7.25251462699498e-07	3.8618093608116004e-07	0.0	9.34853780617564e-07	1.9899707785404999e-07	2.03502562586612e-07	0.0	7.00846460706679e-07	0.0	9.27288532960559e-08	2.20602226522543e-07	0.0	0.0	7.54320808786647e-08	0.0	0.0	4.14849819023052e-07	0.0	0.0	3.7240344499689004e-07	4.8958807599145e-07	5.14425899551361e-07	3.6865868615788897e-07	7.71269926513657e-07	0.0	1.62244386997975e-07	0.0	1.38814952190822e-06	5.08894102366193e-07	5.58121076152576e-07
Sedimentibacter	3.0726092189186695e-07	0.0	0.0	9.3618130057827e-08	1.2325461116299698e-07	0.0	2.07487523521132e-07	0.0	2.9581278719749605e-07	2.42820633987989e-07	1.7468450371965198e-07	1.84442159541138e-07	0.0	2.38505222173289e-08	1.82501833571562e-07	6.2134108697045e-08	0.0	8.21642380572613e-08	5.19269533669633e-08	8.419173958148679e-08	1.0798803168654599e-07	0.0	9.10169963767856e-08	2.904712579794e-08	7.60527245820967e-07	0.0	5.62422253936692e-08	1.6254654771271401e-07	1.2556432012986902e-07	2.6659091570180202e-08	5.79835289237983e-08	0.0	1.98615526414355e-07	1.7113766524347598e-07	3.64746299501415e-08	0.0	2.32705324240395e-08	0.0	1.43254522327421e-07	7.272952654043711e-08	1.5043862738891598e-07
Sediminispirochaeta	0.0	2.3293949552195e-07	0.0	9.81747647066593e-08	0.0	0.0	0.0	0.0	1.84978188613159e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.418256921741309e-08	1.0890874290239198e-07	0.0	0.0	0.0	1.64350690600367e-07	0.0	1.9444883716160898e-07	0.0	1.1795935768406699e-07	0.0	0.0	0.0	0.0	0.0	1.34491085029149e-07	1.15693077101055e-06	0.0	8.37877035296775e-08	0.0	4.6450091145188893e-07	0.0	0.0	0.0
Selenomonas	0.000174081223876839	0.00011208966817868301	0.000144081604934704	0.00024618997269183	2.14362474817096e-05	5.09310279751349e-05	0.000100314694737065	0.00013045264640465802	0.000107444986680724	0.000397591320080517	1.77207845832876e-05	0.000191181764355418	0.000192915926178223	0.000115422945685641	3.44886439551312e-05	2.19907750607385e-05	4.20530672046224e-05	4.98261116748209e-05	3.9073152288823204e-05	3.0328338591153303e-05	2.42694501826625e-05	5.06954179213489e-05	3.9834111111311895e-05	0.00010915414450203	7.247148579721541e-05	4.70101402109091e-05	0.000189599786686689	2.40751083352512e-05	0.00032443271268968996	0.000228008329071096	4.1581836942200705e-05	0.00014849855989945902	0.000109980209740179	0.000308154881728958	0.000142724769359115	0.000127328349039255	3.13709296566423e-05	7.31956288374218e-05	0.00022660543715696802	8.901546739677241e-05	0.000102259262106703
Sellimonas	2.9638793729072804e-05	4.0865032292326896e-05	2.6927138193460603e-05	7.46863430137043e-05	3.60782620889831e-05	3.21493341886948e-05	5.07126404621074e-05	6.38057895871332e-05	3.41977399999649e-05	7.58533210179129e-05	2.10043431408626e-05	2.9737871463000605e-05	2.49544527443254e-05	3.1672641355241496e-05	2.8278192336747802e-05	1.7848415621560997e-05	4.2195966352810996e-05	2.2316660869592003e-05	3.3028396897889e-05	4.05033177046943e-05	2.58738635235187e-05	4.65925911266547e-05	4.3559414272365504e-05	4.09654541984399e-05	5.6573782890129504e-05	6.21945464259659e-05	3.4707416797672e-05	3.52033144273814e-05	3.75501185293516e-05	8.701652748752529e-05	6.19975602357415e-05	5.6400724959551295e-05	5.6225934254878e-05	0.00012171646104578701	5.11703494052501e-05	4.98358034798234e-05	2.46172755419007e-05	2.9024128737192302e-05	7.55429640230524e-05	4.8950991495945395e-05	6.21224721514326e-05
Senegalimassilia	1.52534938586566e-05	4.1114294553214405e-06	1.75648474300363e-05	6.56959275112721e-06	1.27640466906976e-05	4.46540090906643e-06	7.1767372939052e-06	4.68830287784431e-06	1.61638512175785e-05	1.9544710317833498e-05	2.72148443865444e-06	7.34404250382848e-06	1.7366855859487698e-05	6.43713197463298e-06	3.74566242229171e-06	1.59761386720275e-05	2.90448996901158e-06	3.22015949948755e-06	1.74070859981808e-05	5.50576676055083e-06	2.15109234963718e-06	9.27061745125962e-06	2.61466687193374e-06	4.02536569366905e-06	2.6118900178788e-05	1.9175613460006303e-05	2.04754234677892e-05	2.44681815900471e-05	1.6797741677314e-05	1.5161497694662302e-05	2.83292815987179e-06	7.95790866797761e-06	2.2258334965380397e-05	1.9417790634152102e-05	5.51240128764936e-06	5.26652448695108e-06	2.5461077315468e-06	4.0330864729078495e-06	7.594998495979911e-06	8.90898105844608e-06	1.6943814869094e-05
Sharpea	7.44702636068788e-06	3.9963365114723e-06	4.14866096853841e-06	1.00029191786315e-05	2.8243438902502897e-06	3.912458122635201e-06	8.36686141154064e-06	1.0083104611074001e-05	7.02209716580637e-06	6.507739141511599e-06	9.68440796813055e-07	7.54510259528123e-06	2.79227788453497e-06	5.69154660407548e-06	2.0979515157878504e-06	1.17099096321184e-06	3.29457121925673e-06	4.58700626344644e-06	5.32084855247562e-06	5.17520079956369e-06	1.32105867919751e-06	3.19804657465109e-06	3.8288064961901804e-06	5.1351955174543e-06	4.9874858708579e-06	1.21988048135501e-05	6.946395767576069e-06	1.76575980503423e-06	2.18187666437387e-06	1.2347687216779302e-05	5.78771225590653e-06	3.27519951898993e-06	6.22072348688945e-06	1.23525315945399e-05	1.08603531253311e-05	7.79764594476394e-06	9.89757541803113e-07	2.15083270110288e-06	6.91966784322236e-06	4.33032412028103e-06	9.67865971372181e-06
Shigella	1.21209748241483e-06	8.04297505386393e-07	2.97828279725035e-07	2.21739431569659e-06	1.35845558174146e-05	3.14585126407088e-06	4.28305528634955e-07	9.12185481689234e-05	1.35144030253343e-06	1.66209180096441e-07	2.44105114278051e-08	3.1596489501036403e-07	3.38361124844632e-07	1.66848032815081e-07	7.5202939249868605e-06	2.406951264653e-07	2.50019049641815e-06	1.2802713107978599e-06	5.94275232303689e-08	5.04891426799711e-06	3.4671743321303597e-06	8.27743757611339e-06	6.58609912484429e-06	3.44857777796643e-05	1.04696436648687e-06	0.000138514039222364	1.1159823120314698e-05	5.19384346714575e-07	4.7237380280290306e-08	3.18774786335308e-06	3.39747471550521e-06	1.4065056418097299e-06	5.52142572109393e-06	3.54177267833115e-06	2.99259445539004e-07	1.0315320113062e-05	4.2865982358555e-05	0.000136106034396984	1.1881095902305e-07	7.83806606642449e-06	2.64182079772159e-06
Shuttleworthia	1.2584439792336001e-06	3.5617781721685896e-06	6.55465190656056e-07	5.1013819192962796e-06	3.54418825381673e-06	1.43730160607025e-06	3.09489908354368e-06	4.8685197266219905e-06	1.3019780569174601e-06	2.21059030401163e-06	3.38885775293121e-06	1.83873645588448e-06	1.41537602557063e-06	7.11702762977141e-06	1.0252638210712e-06	4.789977339089789e-07	3.46864880828106e-06	1.53734126264195e-06	1.23075607700759e-06	1.48747366841194e-06	2.95162744143178e-06	3.27115927559822e-06	4.501632312274121e-06	2.72907909838473e-06	3.23798597345521e-06	1.69552660677929e-06	1.9271403405039e-06	3.1806718375857996e-06	1.08525109353741e-06	5.59869652681846e-06	3.95574256431427e-06	4.70639171848896e-06	3.50566127546221e-06	1.7197507414301997e-06	3.55404328922818e-06	2.1995204570283797e-06	1.02572116802242e-06	1.36798402584587e-06	2.97441953819907e-06	1.27521589275998e-05	3.90930927990898e-06
Sinomonas	0.0	0.0	0.0	0.0	4.7305818373490306e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.405456807904309e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sinorhizobium	3.36979597205254e-07	2.85555241283989e-07	6.45896119774879e-08	1.7760200045744499e-06	1.2738967991013e-06	9.75072616293206e-06	1.06274419413293e-06	9.294641572580558e-07	6.17299548656258e-07	4.3411548964367703e-07	3.11723745293396e-07	2.2695633786172797e-06	1.64539623939877e-07	1.53804964927801e-06	3.37375516581614e-06	2.7995786618250297e-08	1.50110663910023e-06	2.1909278801297e-06	8.697305970297031e-08	1.24240099343745e-05	3.26935600452616e-06	6.7878116814904295e-06	6.721896653506601e-07	1.37484694563302e-05	1.00771614007598e-07	2.6228817067646797e-07	1.59072503629779e-07	2.77307491452077e-07	2.26302234758775e-08	2.0764901450711104e-07	1.30001947420284e-06	1.52469497596025e-07	4.59735885236588e-07	2.64515750340277e-07	2.46385344935345e-06	8.48591183693526e-06	1.00553703625266e-05	3.93736951467684e-06	7.10922803750697e-06	1.58286551538364e-06	2.3878785240207803e-06
Slackia	1.37722408078693e-05	5.96175282982624e-06	1.4029040987581699e-05	7.3188686587535205e-06	1.03619867147537e-05	4.20270190165212e-06	9.06674291038607e-06	4.7737078932798405e-06	1.55123211185423e-05	1.5606639833079198e-05	4.57860226541987e-06	8.92663820700234e-06	1.570630187436e-05	1.18135780602229e-05	4.42353104309199e-06	1.80162396182276e-05	3.4303404049166002e-06	3.1932125134777e-06	1.8505485752113002e-05	5.72508098698649e-06	2.5887737087137002e-06	6.55030053894837e-06	3.27206932511777e-06	4.0419406211289e-06	2.48635134039166e-05	1.9699943888876e-05	2.3646638210857e-05	1.69883230585387e-05	1.35416495059256e-05	1.7152207046552898e-05	5.6197319851190395e-06	1.1100558226839901e-05	2.1596032721393803e-05	2.04200456818312e-05	5.46457256704312e-06	6.576865744411099e-06	2.46547180028316e-06	6.31046361087612e-06	1.1109076429103399e-05	7.92281788534785e-06	1.46660197947365e-05
